52.08 	32.18
52.2 	32.16
52.32 	32.14
52.44 	32.12
52.56 	32.1
52.68 	32.07
52.8 	32.05
52.92 	32.02
53.04 	32.0
53.16 	31.98
53.28 	31.95
53.4 	31.93
53.52 	31.91
53.64 	31.88
53.76 	31.86
53.88 	31.84
54.0 	31.81
54.12 	31.79
54.24 	31.77
54.36 	31.75
54.48 	31.73
54.6 	31.71
54.72 	31.69
54.84 	31.67
54.96 	31.64
55.08 	31.62
55.2 	31.6
55.32 	31.59
55.44 	31.59
55.56 	31.58
55.68 	31.58
55.8 	31.57
55.92 	31.56
56.04 	31.56
56.16 	31.55
56.28 	31.55
56.4 	31.54
56.52 	31.53
56.64 	31.52
56.76 	31.52
56.88 	31.51
57.0 	31.5
57.12 	31.49
57.24 	31.48
57.36 	31.47
57.48 	31.46
57.6 	31.44
57.72 	31.42
57.84 	31.41
57.96 	31.4
58.08 	31.39
58.2 	31.37
58.32 	31.36
58.44 	31.34
58.56 	31.33
58.68 	31.32
58.8 	31.31
58.92 	31.3
59.04 	31.29
59.16 	31.28
59.28 	31.27
59.4 	31.26
59.52 	31.24
59.64 	31.23
59.76 	31.22
59.88 	31.21
60.0 	31.19
60.12 	31.18
60.24 	31.17
60.36 	31.16
60.48 	31.14
60.6 	31.13
60.72 	31.12
60.84 	31.11
60.96 	31.1
61.08 	31.08
61.2 	31.07
61.32 	31.06
61.44 	31.04
61.56 	31.03
61.68 	31.03
61.8 	31.02
61.92 	31.0
62.04 	30.99
62.16 	30.98
62.28 	30.98
62.4 	30.96
62.52 	30.95
62.64 	30.94
62.76 	30.93
62.88 	30.91
63.0 	30.9
63.12 	30.89
63.24 	30.88
63.36 	30.87
63.48 	30.86
63.6 	30.84
63.72 	30.83
63.84 	30.82
63.96 	30.81
64.08 	30.8
64.2 	30.78
64.32 	30.77
64.44 	30.76
64.56 	30.75
64.68 	30.73
64.8 	30.72
64.92 	30.71
65.04 	30.7
65.16 	30.7
65.28 	30.7
65.4 	30.71
65.52 	30.71
65.64 	30.71
65.76 	30.71
65.88 	30.71
66.0 	30.7
66.12 	30.68
66.24 	30.66
66.36 	30.65
66.48 	30.65
66.6 	30.64
66.72 	30.63
66.84 	30.62
66.96 	30.61
67.08 	30.6
67.2 	30.59
67.32 	30.58
67.44 	30.57
67.56 	30.57
67.68 	30.56
67.8 	30.55
67.92 	30.54
68.04 	30.53
68.16 	30.52
68.28 	30.51
68.4 	30.5
68.52 	30.49
68.64 	30.49
68.76 	30.48
68.88 	30.47
69.0 	30.46
69.12 	30.45
69.24 	30.45
69.36 	30.44
69.48 	30.43
69.6 	30.42
69.72 	30.41
69.84 	30.4
69.96 	30.39
70.08 	30.38
70.2 	30.37
70.32 	30.36
70.44 	30.35
70.56 	30.34
70.68 	30.33
70.8 	30.32
70.92 	30.31
71.04 	30.3
71.16 	30.29
71.28 	30.28
71.4 	30.27
71.52 	30.27
71.64 	30.26
71.76 	30.25
71.88 	30.23
72.0 	30.22
72.12 	30.21
72.24 	30.2
72.36 	30.19
72.48 	30.18
72.6 	30.17
72.72 	30.16
72.84 	30.15
72.96 	30.15
73.08 	30.14
73.2 	30.13
73.32 	30.11
73.44 	30.1
73.56 	30.09
73.68 	30.08
73.8 	30.07
73.92 	30.07
74.04 	30.06
74.16 	30.06
74.28 	30.05
74.4 	30.04
74.52 	30.04
74.64 	30.03
74.76 	30.01
74.88 	30.0
75.0 	30.0
75.12 	29.99
75.24 	29.98
75.36 	29.98
75.48 	29.97
75.6 	29.96
75.72 	29.95
75.84 	29.93
75.96 	29.93
76.08 	29.92
76.2 	29.91
76.32 	29.9
76.44 	29.9
76.56 	29.89
76.68 	29.88
76.8 	29.87
76.92 	29.86
77.04 	29.85
77.16 	29.84
77.28 	29.83
77.4 	29.82
77.52 	29.82
77.64 	29.81
77.76 	29.8
77.88 	29.79
78.0 	29.78
78.12 	29.77
78.24 	29.76
78.36 	29.75
78.48 	29.74
78.6 	29.73
78.72 	29.72
78.84 	29.71
78.96 	29.7
79.08 	29.7
79.2 	29.69
79.32 	29.68
79.44 	29.67
79.56 	29.66
79.68 	29.65
79.8 	29.64
79.92 	29.63
80.04 	29.62
80.16 	29.61
80.28 	29.59
80.4 	29.58
80.52 	29.57
80.64 	29.57
80.76 	29.56
80.88 	29.55
81.0 	29.54
81.12 	29.53
81.24 	29.52
81.36 	29.51
81.48 	29.51
81.6 	29.5
81.72 	29.49
81.84 	29.48
81.96 	29.47
82.08 	29.46
82.2 	29.45
82.32 	29.44
82.44 	29.44
82.56 	29.43
82.68 	29.44
82.8 	29.43
82.92 	29.42
83.04 	29.41
83.16 	29.4
83.28 	29.38
83.4 	29.36
83.52 	29.35
83.64 	29.34
83.76 	29.33
83.88 	29.32
84.0 	29.31
84.12 	29.31
84.24 	29.31
84.36 	29.31
84.48 	29.3
84.6 	29.3
84.72 	29.29
84.84 	29.29
84.96 	29.28
85.08 	29.28
85.2 	29.27
85.32 	29.26
85.44 	29.25
85.56 	29.23
85.68 	29.22
85.8 	29.21
85.92 	29.2
86.04 	29.19
86.16 	29.18
86.28 	29.18
86.4 	29.17
86.52 	29.16
86.64 	29.15
86.76 	29.14
86.88 	29.13
87.0 	29.12
87.12 	29.11
87.24 	29.1
87.36 	29.09
87.48 	29.08
87.6 	29.08
87.72 	29.07
87.84 	29.05
87.96 	29.04
88.08 	29.03
88.2 	29.02
88.32 	29.01
88.44 	29.0
88.56 	29.0
88.68 	28.99
88.8 	28.98
88.92 	28.97
89.04 	28.96
89.16 	28.96
89.28 	28.95
89.4 	28.93
89.52 	28.92
89.64 	28.92
89.76 	28.91
89.88 	28.9
90.0 	28.89
90.12 	28.88
90.24 	28.87
90.36 	28.86
90.48 	28.85
90.6 	28.84
90.72 	28.83
90.84 	28.82
90.96 	28.81
91.08 	28.79
91.2 	28.78
91.32 	28.78
91.44 	28.77
91.56 	28.76
91.68 	28.75
91.8 	28.74
91.92 	28.72
92.04 	28.71
92.16 	28.69
92.28 	28.68
92.4 	28.67
92.52 	28.66
92.64 	28.66
92.76 	28.65
92.88 	28.65
93.0 	28.64
93.12 	28.64
93.24 	28.63
93.36 	28.62
93.48 	28.61
93.6 	28.61
93.72 	28.61
93.84 	28.6
93.96 	28.6
94.08 	28.59
94.2 	28.59
94.32 	28.58
94.44 	28.57
94.56 	28.57
94.68 	28.56
94.8 	28.55
94.92 	28.54
95.04 	28.53
95.16 	28.52
95.28 	28.51
95.4 	28.5
95.52 	28.48
95.64 	28.47
95.76 	28.46
95.88 	28.45
96.0 	28.45
96.12 	28.44
96.24 	28.43
96.36 	28.43
96.48 	28.42
96.6 	28.41
96.72 	28.4
96.84 	28.38
96.96 	28.37
97.08 	28.36
97.2 	28.34
97.32 	28.33
97.44 	28.32
97.56 	28.31
97.68 	28.3
97.8 	28.29
97.92 	28.28
98.04 	28.27
98.16 	28.26
98.28 	28.25
98.4 	28.24
98.52 	28.23
98.64 	28.22
98.76 	28.21
98.88 	28.2
99.0 	28.19
99.12 	28.18
99.24 	28.17
99.36 	28.16
99.48 	28.15
99.6 	28.14
99.72 	28.13
99.84 	28.13
99.96 	28.12
100.08 	28.11
100.2 	28.1
100.32 	28.09
100.44 	28.07
100.56 	28.05
100.68 	28.04
100.8 	28.03
100.92 	28.02
101.04 	28.01
101.16 	28.0
101.28 	27.99
101.4 	27.97
101.52 	27.96
101.64 	27.95
101.76 	27.93
101.88 	27.92
102.0 	27.91
102.12 	27.9
102.24 	27.88
102.36 	27.87
102.48 	27.86
102.6 	27.85
102.72 	27.84
102.84 	27.83
102.96 	27.82
103.08 	27.81
103.2 	27.81
103.32 	27.8
103.44 	27.8
103.56 	27.79
103.68 	27.79
103.8 	27.78
103.92 	27.77
104.04 	27.77
104.16 	27.76
104.28 	27.75
104.4 	27.74
104.52 	27.72
104.64 	27.71
104.76 	27.7
104.88 	27.69
105.0 	27.68
105.12 	27.67
105.24 	27.66
105.36 	27.65
105.48 	27.64
105.6 	27.63
105.72 	27.62
105.84 	27.61
105.96 	27.61
106.08 	27.59
106.2 	27.58
106.32 	27.57
106.44 	27.56
106.56 	27.55
106.68 	27.54
106.8 	27.53
106.92 	27.51
107.04 	27.5
107.16 	27.5
107.28 	27.49
107.4 	27.48
107.52 	27.47
107.64 	27.46
107.76 	27.45
107.88 	27.43
108.0 	27.42
108.12 	27.41
108.24 	27.4
108.36 	27.39
108.48 	27.38
108.6 	27.37
108.72 	27.36
108.84 	27.35
108.96 	27.34
109.08 	27.33
109.2 	27.32
109.32 	27.3
109.44 	27.29
109.56 	27.28
109.68 	27.27
109.8 	27.26
109.92 	27.26
110.04 	27.24
110.16 	27.23
110.28 	27.22
110.4 	27.21
110.52 	27.19
110.64 	27.18
110.76 	27.16
110.88 	27.15
111.0 	27.14
111.12 	27.12
111.24 	27.11
111.36 	27.1
111.48 	27.09
111.6 	27.08
111.72 	27.07
111.84 	27.06
111.96 	27.05
112.08 	27.04
112.2 	27.03
112.32 	27.02
112.44 	27.01
112.56 	27.0
112.68 	26.99
112.8 	26.99
112.92 	26.98
113.04 	26.98
113.16 	26.97
113.28 	26.96
113.4 	26.96
113.52 	26.95
113.64 	26.94
113.76 	26.94
113.88 	26.93
114.0 	26.91
114.12 	26.9
114.24 	26.89
114.36 	26.88
114.48 	26.87
114.6 	26.86
114.72 	26.85
114.84 	26.85
114.96 	26.84
115.08 	26.83
115.2 	26.83
115.32 	26.82
115.44 	26.81
115.56 	26.8
115.68 	26.78
115.8 	26.77
115.92 	26.77
116.04 	26.76
116.16 	26.75
116.28 	26.74
116.4 	26.73
116.52 	26.72
116.64 	26.71
116.76 	26.7
116.88 	26.69
117.0 	26.68
117.12 	26.67
117.24 	26.66
117.36 	26.65
117.48 	26.64
117.6 	26.63
117.72 	26.61
117.84 	26.59
117.96 	26.58
118.08 	26.57
118.2 	26.55
118.32 	26.54
118.44 	26.53
118.56 	26.52
118.68 	26.5
118.8 	26.49
118.92 	26.48
119.04 	26.47
119.16 	26.46
119.28 	26.45
119.4 	26.44
119.52 	26.42
119.64 	26.42
119.76 	26.41
119.88 	26.4
120.0 	26.39
120.12 	26.38
120.24 	26.37
120.36 	26.37
120.48 	26.35
120.6 	26.34
120.72 	26.33
120.84 	26.32
120.96 	26.31
121.08 	26.3
121.2 	26.29
121.32 	26.29
121.44 	26.28
121.56 	26.27
121.68 	26.27
121.8 	26.26
121.92 	26.25
122.04 	26.24
122.16 	26.23
122.28 	26.23
122.4 	26.23
122.52 	26.23
122.64 	26.23
122.76 	26.22
122.88 	26.22
123.0 	26.21
123.12 	26.2
123.24 	26.2
123.36 	26.19
123.48 	26.18
123.6 	26.17
123.72 	26.16
123.84 	26.15
123.96 	26.14
124.08 	26.14
124.2 	26.13
124.32 	26.12
124.44 	26.11
124.56 	26.1
124.68 	26.1
124.8 	26.09
124.92 	26.08
125.04 	26.07
125.16 	26.06
125.28 	26.05
125.4 	26.04
125.52 	26.04
125.64 	26.03
125.76 	26.03
125.88 	26.03
126.0 	26.02
126.12 	26.02
126.24 	26.01
126.36 	26.01
126.48 	26.0
126.6 	25.99
126.72 	25.99
126.84 	25.98
126.96 	25.97
127.08 	25.97
127.2 	25.97
127.32 	25.96
127.44 	25.95
127.56 	25.95
127.68 	25.94
127.8 	25.93
127.92 	25.93
128.04 	25.92
128.16 	25.92
128.28 	25.92
128.4 	25.92
128.52 	25.91
128.64 	25.91
128.76 	25.9
128.88 	25.89
129.0 	25.89
129.12 	25.88
129.24 	25.87
129.36 	25.87
129.48 	25.86
129.6 	25.85
129.72 	25.85
129.84 	25.84
129.96 	25.84
130.08 	25.83
130.2 	25.82
130.32 	25.81
130.44 	25.81
130.56 	25.8
130.68 	25.79
130.8 	25.79
130.92 	25.78
131.04 	25.77
131.16 	25.77
131.28 	25.76
131.4 	25.76
131.52 	25.75
131.64 	25.74
131.76 	25.74
131.88 	25.73
132.0 	25.73
132.12 	25.73
132.24 	25.73
132.36 	25.73
132.48 	25.72
132.6 	25.72
132.72 	25.72
132.84 	25.71
132.96 	25.7
133.08 	25.69
133.2 	25.68
133.32 	25.67
133.44 	25.67
133.56 	25.66
133.68 	25.65
133.8 	25.64
133.92 	25.63
134.04 	25.62
134.16 	25.61
134.28 	25.6
134.4 	25.59
134.52 	25.58
134.64 	25.57
134.76 	25.56
134.88 	25.55
135.0 	25.54
135.12 	25.53
135.24 	25.52
135.36 	25.52
135.48 	25.51
135.6 	25.5
135.72 	25.49
135.84 	25.49
135.96 	25.48
136.08 	25.47
136.2 	25.46
136.32 	25.45
136.44 	25.44
136.56 	25.43
136.68 	25.43
136.8 	25.42
136.92 	25.41
137.04 	25.4
137.16 	25.39
137.28 	25.38
137.4 	25.37
137.52 	25.36
137.64 	25.35
137.76 	25.34
137.88 	25.33
138.0 	25.32
138.12 	25.3
138.24 	25.29
138.36 	25.28
138.48 	25.27
138.6 	25.26
138.72 	25.25
138.84 	25.24
138.96 	25.23
139.08 	25.22
139.2 	25.21
139.32 	25.2
139.44 	25.18
139.56 	25.17
139.68 	25.16
139.8 	25.15
139.92 	25.14
140.04 	25.13
140.16 	25.11
140.28 	25.1
140.4 	25.09
140.52 	25.08
140.64 	25.07
140.76 	25.06
140.88 	25.05
141.0 	25.04
141.12 	25.03
141.24 	25.02
141.36 	25.01
141.48 	25.0
141.6 	24.99
141.72 	24.99
141.84 	24.98
141.96 	24.97
142.08 	24.97
142.2 	24.96
142.32 	24.96
142.44 	24.94
142.56 	24.93
142.68 	24.92
142.8 	24.92
142.92 	24.91
143.04 	24.9
143.16 	24.88
143.28 	24.87
143.4 	24.85
143.52 	24.83
143.64 	24.82
143.76 	24.8
143.88 	24.79
144.0 	24.77
144.12 	24.76
144.24 	24.74
144.36 	24.73
144.48 	24.71
144.6 	24.7
144.72 	24.69
144.84 	24.67
144.96 	24.66
145.08 	24.65
145.2 	24.64
145.32 	24.62
145.44 	24.61
145.56 	24.6
145.68 	24.58
145.8 	24.57
145.92 	24.56
146.04 	24.54
146.16 	24.53
146.28 	24.52
146.4 	24.5
146.52 	24.49
146.64 	24.47
146.76 	24.46
146.88 	24.44
147.0 	24.43
147.12 	24.41
147.24 	24.4
147.36 	24.38
147.48 	24.37
147.6 	24.35
147.72 	24.34
147.84 	24.32
147.96 	24.31
148.08 	24.29
148.2 	24.28
148.32 	24.27
148.44 	24.26
148.56 	24.25
148.68 	24.23
148.8 	24.22
148.92 	24.21
149.04 	24.19
149.16 	24.18
149.28 	24.16
149.4 	24.15
149.52 	24.14
149.64 	24.12
149.76 	24.11
149.88 	24.1
150.0 	24.09
150.12 	24.07
150.24 	24.06
150.36 	24.04
150.48 	24.02
150.6 	24.01
150.72 	24.0
150.84 	23.99
150.96 	23.99
151.08 	23.98
151.2 	23.97
151.32 	23.97
151.44 	23.96
151.56 	23.96
151.68 	23.95
151.8 	23.94
151.92 	23.93
152.04 	23.92
152.16 	23.91
152.28 	23.9
152.4 	23.89
152.52 	23.88
152.64 	23.87
152.76 	23.85
152.88 	23.84
153.0 	23.83
153.12 	23.82
153.24 	23.81
153.36 	23.79
153.48 	23.78
153.6 	23.77
153.72 	23.75
153.84 	23.74
153.96 	23.74
154.08 	23.73
154.2 	23.71
154.32 	23.7
154.44 	23.69
154.56 	23.68
154.68 	23.67
154.8 	23.66
154.92 	23.65
155.04 	23.64
155.16 	23.64
155.28 	23.63
155.4 	23.62
155.52 	23.6
155.64 	23.59
155.76 	23.58
155.88 	23.57
156.0 	23.56
156.12 	23.55
156.24 	23.54
156.36 	23.53
156.48 	23.51
156.6 	23.5
156.72 	23.49
156.84 	23.47
156.96 	23.46
157.08 	23.45
157.2 	23.45
157.32 	23.44
157.44 	23.44
157.56 	23.43
157.68 	23.42
157.8 	23.41
157.92 	23.39
158.04 	23.38
158.16 	23.37
158.28 	23.35
158.4 	23.34
158.52 	23.33
158.64 	23.32
158.76 	23.3
158.88 	23.29
159.0 	23.28
159.12 	23.28
159.24 	23.27
159.36 	23.26
159.48 	23.25
159.6 	23.25
159.72 	23.24
159.84 	23.24
159.96 	23.23
160.08 	23.23
160.2 	23.22
160.32 	23.21
160.44 	23.2
160.56 	23.19
160.68 	23.18
160.8 	23.17
160.92 	23.16
161.04 	23.15
161.16 	23.15
161.28 	23.14
161.4 	23.14
161.52 	23.14
161.64 	23.13
161.76 	23.12
161.88 	23.12
162.0 	23.11
162.12 	23.09
162.24 	23.08
162.36 	23.08
162.48 	23.07
162.6 	23.05
162.72 	23.04
162.84 	23.03
162.96 	23.01
163.08 	23.01
163.2 	23.0
163.32 	22.99
163.44 	22.97
163.56 	22.97
163.68 	22.96
163.8 	22.95
163.92 	22.94
164.04 	22.93
164.16 	22.92
164.28 	22.91
164.4 	22.9
164.52 	22.89
164.64 	22.88
164.76 	22.87
164.88 	22.86
165.0 	22.85
165.12 	22.84
165.24 	22.84
165.36 	22.83
165.48 	22.83
165.6 	22.82
165.72 	22.82
165.84 	22.81
165.96 	22.8
166.08 	22.79
166.2 	22.78
166.32 	22.77
166.44 	22.76
166.56 	22.75
166.68 	22.75
166.8 	22.75
166.92 	22.74
167.04 	22.73
167.16 	22.72
167.28 	22.72
167.4 	22.71
167.52 	22.71
167.64 	22.7
167.76 	22.69
167.88 	22.68
168.0 	22.67
168.12 	22.66
168.24 	22.66
168.36 	22.66
168.48 	22.66
168.6 	22.66
168.72 	22.65
168.84 	22.64
168.96 	22.63
169.08 	22.62
169.2 	22.61
169.32 	22.6
169.44 	22.59
169.56 	22.58
169.68 	22.58
169.8 	22.57
169.92 	22.57
170.04 	22.56
170.16 	22.56
170.28 	22.56
170.4 	22.55
170.52 	22.55
170.64 	22.55
170.76 	22.54
170.88 	22.54
171.0 	22.54
171.12 	22.53
171.24 	22.53
171.36 	22.53
171.48 	22.53
171.6 	22.52
171.72 	22.51
171.84 	22.51
171.96 	22.51
172.08 	22.51
172.2 	22.5
172.32 	22.5
172.44 	22.49
172.56 	22.48
172.68 	22.48
172.8 	22.47
172.92 	22.46
173.04 	22.45
173.16 	22.44
173.28 	22.43
173.4 	22.43
173.52 	22.42
173.64 	22.41
173.76 	22.4
173.88 	22.4
174.0 	22.39
174.12 	22.39
174.24 	22.39
174.36 	22.38
174.48 	22.38
174.6 	22.37
174.72 	22.37
174.84 	22.36
174.96 	22.35
175.08 	22.34
175.2 	22.33
175.32 	22.32
175.44 	22.31
175.56 	22.31
175.68 	22.3
175.8 	22.29
175.92 	22.29
176.04 	22.29
176.16 	22.28
176.28 	22.27
176.4 	22.26
176.52 	22.26
176.64 	22.25
176.76 	22.24
176.88 	22.25
177.0 	22.25
177.12 	22.25
177.24 	22.25
177.36 	22.24
177.48 	22.24
177.6 	22.23
177.72 	22.22
177.84 	22.21
177.96 	22.2
178.08 	22.2
178.2 	22.19
178.32 	22.19
178.44 	22.18
178.56 	22.18
178.68 	22.17
178.8 	22.17
178.92 	22.17
179.04 	22.17
179.16 	22.16
179.28 	22.15
179.4 	22.14
179.52 	22.14
179.64 	22.13
179.76 	22.12
179.88 	22.12
180.0 	22.13
180.12 	22.13
180.24 	22.13
180.36 	22.13
180.48 	22.13
180.6 	22.13
180.72 	22.13
180.84 	22.13
180.96 	22.12
181.08 	22.11
181.2 	22.1
181.32 	22.1
181.44 	22.09
181.56 	22.08
181.68 	22.08
181.8 	22.07
181.92 	22.06
182.04 	22.06
182.16 	22.05
182.28 	22.05
182.4 	22.04
182.52 	22.04
182.64 	22.04
182.76 	22.03
182.88 	22.03
183.0 	22.03
183.12 	22.02
183.24 	22.02
183.36 	22.01
183.48 	22.0
183.6 	21.99
183.72 	21.99
183.84 	21.98
183.96 	21.97
184.08 	21.97
184.2 	21.97
184.32 	21.96
184.44 	21.96
184.56 	21.94
184.68 	21.94
184.8 	21.93
184.92 	21.93
185.04 	21.92
185.16 	21.92
185.28 	21.91
185.4 	21.89
185.52 	21.88
185.64 	21.88
185.76 	21.88
185.88 	21.88
186.0 	21.88
186.12 	21.87
186.24 	21.86
186.36 	21.85
186.48 	21.84
186.6 	21.83
186.72 	21.82
186.84 	21.82
186.96 	21.81
187.08 	21.81
187.2 	21.81
187.32 	21.81
187.44 	21.81
187.56 	21.8
187.68 	21.8
187.8 	21.79
187.92 	21.79
188.04 	21.79
188.16 	21.79
188.28 	21.79
188.4 	21.78
188.52 	21.78
188.64 	21.77
188.76 	21.76
188.88 	21.76
189.0 	21.75
189.12 	21.75
189.24 	21.74
189.36 	21.74
189.48 	21.73
189.6 	21.73
189.72 	21.72
189.84 	21.72
189.96 	21.71
190.08 	21.7
190.2 	21.7
190.32 	21.69
190.44 	21.69
190.56 	21.69
190.68 	21.68
190.8 	21.67
190.92 	21.67
191.04 	21.67
191.16 	21.66
191.28 	21.66
191.4 	21.65
191.52 	21.65
191.64 	21.65
191.76 	21.64
191.88 	21.64
192.0 	21.63
192.12 	21.62
192.24 	21.62
192.36 	21.62
192.48 	21.61
192.6 	21.61
192.72 	21.61
192.84 	21.6
192.96 	21.6
193.08 	21.59
193.2 	21.59
193.32 	21.59
193.44 	21.58
193.56 	21.58
193.68 	21.57
193.8 	21.57
193.92 	21.56
194.04 	21.56
194.16 	21.56
194.28 	21.56
194.4 	21.56
194.52 	21.56
194.64 	21.55
194.76 	21.54
194.88 	21.52
195.0 	21.51
195.12 	21.5
195.24 	21.49
195.36 	21.48
195.48 	21.47
195.6 	21.47
195.72 	21.46
195.84 	21.46
195.96 	21.45
196.08 	21.45
196.2 	21.44
196.32 	21.43
196.44 	21.42
196.56 	21.41
196.68 	21.41
196.8 	21.4
196.92 	21.4
197.04 	21.4
197.16 	21.4
197.28 	21.39
197.4 	21.39
197.52 	21.39
197.64 	21.38
197.76 	21.38
197.88 	21.37
198.0 	21.36
198.12 	21.36
198.24 	21.35
198.36 	21.34
198.48 	21.34
198.6 	21.33
198.72 	21.33
198.84 	21.33
198.96 	21.33
199.08 	21.33
199.2 	21.33
199.32 	21.33
199.44 	21.32
199.56 	21.32
199.68 	21.32
199.8 	21.32
199.92 	21.32
200.04 	21.31
200.16 	21.31
200.28 	21.31
200.4 	21.31
200.52 	21.3
200.64 	21.29
200.76 	21.28
200.88 	21.28
201.0 	21.27
201.12 	21.26
201.24 	21.26
201.36 	21.25
201.48 	21.25
201.6 	21.24
201.72 	21.23
201.84 	21.22
201.96 	21.22
202.08 	21.21
202.2 	21.2
202.32 	21.2
202.44 	21.19
202.56 	21.18
202.68 	21.17
202.8 	21.16
202.92 	21.16
203.04 	21.15
203.16 	21.15
203.28 	21.15
203.4 	21.15
203.52 	21.14
203.64 	21.13
203.76 	21.12
203.88 	21.12
204.0 	21.11
204.12 	21.1
204.24 	21.1
204.36 	21.09
204.48 	21.08
204.6 	21.07
204.72 	21.07
204.84 	21.06
204.96 	21.06
205.08 	21.05
205.2 	21.04
205.32 	21.03
205.44 	21.03
205.56 	21.02
205.68 	21.01
205.8 	20.99
205.92 	20.98
206.04 	20.97
206.16 	20.96
206.28 	20.96
206.4 	20.95
206.52 	20.95
206.64 	20.94
206.76 	20.93
206.88 	20.92
207.0 	20.91
207.12 	20.91
207.24 	20.9
207.36 	20.9
207.48 	20.89
207.6 	20.89
207.72 	20.88
207.84 	20.88
207.96 	20.87
208.08 	20.86
208.2 	20.85
208.32 	20.85
208.44 	20.85
208.56 	20.85
208.68 	20.84
208.8 	20.83
208.92 	20.82
209.04 	20.82
209.16 	20.82
209.28 	20.82
209.4 	20.82
209.52 	20.82
209.64 	20.81
209.76 	20.8
209.88 	20.8
210.0 	20.79
210.12 	20.79
210.24 	20.78
210.36 	20.78
210.48 	20.77
210.6 	20.77
210.72 	20.76
210.84 	20.76
210.96 	20.75
211.08 	20.75
211.2 	20.74
211.32 	20.73
211.44 	20.73
211.56 	20.73
211.68 	20.73
211.8 	20.73
211.92 	20.72
212.04 	20.71
212.16 	20.71
212.28 	20.7
212.4 	20.7
212.52 	20.7
212.64 	20.7
212.76 	20.69
212.88 	20.69
213.0 	20.68
213.12 	20.68
213.24 	20.68
213.36 	20.67
213.48 	20.66
213.6 	20.65
213.72 	20.65
213.84 	20.64
213.96 	20.64
214.08 	20.63
214.2 	20.63
214.32 	20.62
214.44 	20.62
214.56 	20.61
214.68 	20.6
214.8 	20.59
214.92 	20.57
215.04 	20.56
215.16 	20.56
215.28 	20.55
215.4 	20.55
215.52 	20.55
215.64 	20.54
215.76 	20.54
215.88 	20.54
216.0 	20.54
216.12 	20.54
216.24 	20.53
216.36 	20.53
216.48 	20.52
